Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred
320,154,1,6,2,3,708.71,44.4,1.49,5.9,4,0.883,1.17,1.0
321,701,1,6,3,2,2183.05,152.31,3.49,7.0,1,0.679,6.83,1.0
322,153,2,5,1,4,1167.04,483.31,1.75,5.3,1,0.901,2.47,1.0
323,442,3,6,1,4,1090.57,472.41,3.8,8.3,4,0.674,2.77,1.0
324,325,1,0,0,1,12904.18,168.1,2.03,0.3,1,0.879,0.98,0.0
325,497,6,1,1,3,10703.04,285.86,2.58,2.7,3,0.517,9.89,0.0
326,224,5,1,0,3,7375.52,454.89,2.36,4.7,2,0.776,3.58,1.0
327,697,6,5,3,1,1918.6,4.09,4.03,0.8,0,0.985,3.36,0.0
328,365,3,7,3,4,7628.43,405.53,1.62,7.1,3,0.991,16.55,1.0
329,676,5,0,0,3,7365.34,474.24,3.07,3.9,2,0.641,3.91,1.0
330,694,4,3,1,2,3011.43,46.57,1.67,2.7,0,0.721,2.74,0.0
331,124,3,6,3,1,6790.85,81.56,3.53,0.0,0,0.531,9.38,0.0
332,719,6,5,3,1,6278.32,480.41,4.19,7.2,1,0.937,18.23,0.0
333,168,6,2,0,3,9429.83,269.23,2.63,8.3,4,0.784,2.16,0.0
334,543,7,6,1,3,9708.86,8.08,2.81,4.0,2,0.693,65.2,1.0
335,452,7,6,3,4,1156.91,129.56,4.26,5.6,0,0.556,1.3,0.0
336,682,0,5,2,4,5931.88,225.52,2.92,2.3,1,0.973,5.72,0.0
337,670,4,2,2,3,9574.97,346.76,2.81,6.2,0,0.765,7.44,0.0
338,619,7,2,1,2,7795.48,366.85,3.11,0.1,2,0.641,42.23,1.0
339,72,3,1,2,1,12919.1,497.72,3.47,4.9,4,0.675,28.16,1.0
340,352,1,0,1,4,10051.06,144.47,1.55,6.4,3,0.635,10.67,1.0
341,294,5,1,1,2,2862.55,269.57,3.91,9.2,3,0.801,3.95,1.0
342,435,2,0,1,4,1523.25,267.13,2.64,3.8,3,0.965,1.16,1.0
343,70,0,2,1,4,9815.08,203.42,1.44,7.7,0,0.928,9.01,0.0
344,336,4,6,3,3,884.41,85.41,3.79,6.0,4,0.73,5.2,0.0
345,356,3,4,3,4,8993.75,488.75,2.44,9.3,4,0.913,54.03,1.0
346,516,5,0,2,1,14133.34,426.81,1.53,4.0,0,0.712,9.05,0.0
347,218,1,0,2,0,8844.38,249.67,3.29,3.2,0,0.626,5.92,0.0
348,437,6,1,2,3,6128.46,302.02,4.1,8.9,3,0.992,5.6,0.0
349,411,0,1,3,2,9827.68,114.4,4.13,0.5,0,0.652,13.28,1.0
350,84,2,4,3,4,7144.67,272.35,4.36,1.4,4,0.662,32.09,0.0
351,552,7,0,0,2,8411.44,347.79,4.06,0.8,3,0.995,0.99,1.0
352,72,4,7,2,3,14151.24,258.07,1.21,8.4,4,0.567,36.32,1.0
353,158,5,0,1,1,6098.49,495.15,2.45,0.1,0,0.88,4.81,1.0
354,1,5,4,2,0,14437.26,306.06,3.9,8.6,1,0.968,19.06,1.0
355,553,1,7,1,4,13627.58,186.12,2.41,4.5,2,0.756,91.73,1.0
356,721,5,4,0,2,3338.97,386.3,3.19,0.0,1,0.501,0.5,1.0
357,662,5,2,0,3,1505.74,86.06,3.2,4.0,3,0.688,0.5,0.0
358,186,5,8,0,0,1961.28,192.87,2.4,1.9,1,0.556,0.5,1.0
359,159,1,4,3,1,764.22,174.13,4.18,6.2,0,0.708,1.67,0.0
360,664,2,8,2,0,1869.42,216.47,2.86,6.8,1,0.895,1.37,0.0
361,332,7,2,1,3,10403.6,391.11,2.73,4.9,2,0.719,71.01,1.0
362,620,4,1,2,1,1532.24,242.6,4.49,0.4,4,0.716,3.11,0.0
363,356,1,6,0,2,5125.15,397.21,2.83,6.6,4,0.778,1.31,1.0
364,219,4,7,3,0,12750.69,288.67,1.79,8.4,4,0.791,75.56,1.0
365,107,6,8,3,2,837.44,171.69,2.89,7.2,3,0.928,1.46,1.0
366,154,3,2,1,0,12309.79,405.18,3.89,8.3,4,0.654,36.66,1.0
367,363,2,5,3,3,4586.89,119.91,3.76,2.0,3,0.911,8.75,0.0
368,370,4,6,0,0,2213.39,112.97,3.8,8.9,1,0.783,0.5,1.0
369,40,7,3,0,3,10602.69,252.75,3.54,3.2,4,0.65,1.33,0.0
370,245,4,1,2,2,9619.67,131.16,2.04,0.1,0,0.648,5.55,0.0
371,533,2,6,0,4,13223.34,5.53,4.04,8.4,0,0.681,1.4,1.0
372,640,0,5,2,1,11158.53,324.5,4.15,9.4,3,0.811,12.39,1.0
373,471,1,4,0,1,12150.47,256.04,1.84,6.6,4,0.615,2.36,1.0
374,87,1,4,2,4,4589.5,223.31,1.63,2.3,4,0.96,9.02,0.0
375,710,7,4,1,4,3072.87,483.52,4.42,2.5,1,0.787,3.52,0.0
376,421,7,5,0,1,11383.91,286.03,4.07,4.7,0,0.96,0.87,0.0
377,626,2,6,3,0,12199.1,431.85,4.15,9.0,1,0.523,36.53,1.0
378,433,3,6,0,2,6482.96,285.03,2.99,8.3,2,0.511,4.41,1.0
379,652,3,0,3,3,5894.26,434.12,3.33,2.9,2,0.636,75.93,1.0
380,73,5,8,1,0,11757.99,291.97,3.0,8.1,2,0.931,91.43,1.0
381,429,0,5,2,0,5441.65,359.29,1.37,9.2,4,0.518,13.66,1.0
382,221,2,8,0,2,12946.98,47.13,2.87,3.7,2,0.559,6.29,1.0
383,355,6,5,2,1,6720.41,229.49,3.34,8.0,4,0.708,17.31,1.0
384,203,3,7,0,2,11387.63,197.85,2.86,5.3,1,0.919,1.15,0.0
385,193,0,1,2,2,11440.87,433.66,2.82,6.8,1,0.812,13.31,1.0
386,651,4,6,3,2,1995.3,122.75,1.77,6.2,2,0.868,28.41,1.0
387,272,0,8,3,3,13587.02,483.4,2.12,1.5,4,0.675,61.37,1.0
388,57,2,6,2,4,7826.16,479.11,1.72,8.4,2,0.972,53.31,1.0
389,37,2,5,1,2,12483.63,124.57,1.85,2.0,2,0.855,76.67,1.0
390,703,1,6,1,4,5140.72,174.68,4.41,9.3,2,0.711,41.39,1.0
391,327,1,7,2,1,13485.09,447.88,1.71,2.5,3,0.713,11.76,1.0
392,100,7,4,1,0,6143.42,483.34,2.09,7.3,0,0.959,4.96,0.0
393,293,5,7,1,3,657.15,222.28,3.15,2.8,0,0.788,0.88,1.0
394,483,1,8,1,3,13628.04,161.18,3.21,3.2,4,0.853,31.95,0.0
395,399,5,0,0,2,1823.66,263.52,1.71,3.1,0,0.709,0.5,0.0
396,355,4,6,1,3,5130.05,344.2,3.82,7.5,2,0.612,39.94,1.0
397,609,6,6,0,4,14275.9,137.46,3.79,5.6,4,0.862,3.27,1.0
398,584,3,1,0,4,14283.8,368.5,1.98,8.8,1,0.804,1.34,1.0
399,341,4,6,3,4,8814.85,26.78,2.15,3.1,1,0.751,20.93,0.0
400,137,5,3,2,0,9661.64,25.6,4.3,6.9,4,0.812,23.27,0.0
401,207,5,1,2,2,7002.46,193.76,3.92,7.5,1,0.604,8.86,1.0
402,399,5,0,1,2,4751.56,177.38,3.5,1.5,3,0.897,4.89,0.0
403,547,2,5,1,0,5265.64,158.5,1.47,4.0,4,0.974,12.94,1.0
404,32,6,1,1,0,10251.52,246.02,2.58,4.8,4,0.946,25.71,0.0
405,129,4,8,2,1,11409.43,161.05,3.05,3.6,2,0.661,64.07,1.0
406,25,0,3,2,4,11977.9,96.94,1.82,3.2,4,0.703,24.61,0.0
407,120,2,7,3,4,11949.46,155.43,2.68,6.9,3,0.904,26.1,0.0
408,217,6,6,1,4,1822.49,487.48,3.18,2.2,3,0.798,1.83,0.0
409,402,1,8,1,4,7669.09,206.15,2.28,7.1,1,0.774,10.72,1.0
410,353,1,8,3,1,1334.6,222.91,3.78,9.4,0,0.963,2.87,0.0
411,249,1,6,0,1,8468.17,288.7,3.97,5.7,1,0.768,0.5,0.0
412,537,4,6,0,1,6902.19,491.69,2.27,6.1,3,0.757,0.81,0.0
413,648,5,8,0,1,13371.71,121.56,3.97,0.7,1,0.521,0.5,1.0
414,473,0,5,0,4,5588.27,340.96,1.54,8.6,1,0.535,0.5,0.0
415,521,7,0,2,4,2197.47,358.28,3.96,2.9,3,0.504,1.67,1.0
416,659,4,1,0,4,2573.38,304.05,1.7,6.2,4,0.957,1.4,0.0
417,1,7,3,3,0,11541.9,45.2,1.47,9.8,1,0.704,36.21,0.0
418,199,5,3,1,2,9464.16,338.76,3.32,6.0,4,0.734,26.13,1.0
419,161,5,4,2,3,1966.28,32.98,2.76,7.2,0,0.923,2.3,0.0
420,487,5,0,2,4,1719.55,298.48,4.2,4.5,4,0.805,5.56,1.0
421,244,7,6,2,1,10664.05,370.05,2.4,0.6,1,0.805,9.83,1.0
422,642,5,3,1,4,1555.06,106.27,2.15,8.0,0,0.648,2.22,0.0
423,148,7,7,1,3,12416.97,420.97,2.85,0.3,1,0.917,13.67,0.0
424,370,5,0,3,0,10740.51,16.15,2.7,7.0,0,0.583,20.64,0.0
425,680,3,6,0,3,1679.56,422.06,2.34,0.2,0,0.527,0.98,0.0
426,649,5,4,0,1,1730.15,230.7,3.49,8.6,0,0.596,0.5,0.0
427,237,0,5,2,1,14806.27,109.58,3.71,1.6,4,0.634,28.27,1.0
428,524,7,5,3,4,5926.93,67.76,4.01,5.1,4,0.641,31.21,0.0
429,214,3,4,1,4,5874.31,476.7,4.41,6.0,0,0.835,5.21,1.0
430,126,6,0,3,2,12285.59,37.26,2.08,4.6,3,0.609,25.32,0.0
431,64,4,6,2,4,14235.1,100.35,3.56,3.4,0,0.838,10.7,0.0
432,395,1,7,2,0,14797.02,174.56,2.5,4.7,1,0.546,16.06,0.0
433,124,1,5,2,0,11423.98,310.5,3.43,3.1,2,0.574,62.72,1.0
434,366,1,5,0,3,5955.76,272.86,2.77,4.4,1,0.754,0.65,0.0
435,327,5,2,2,0,1710.76,63.7,4.48,3.6,3,0.961,1.33,0.0
436,449,4,0,2,2,11768.63,145.57,3.61,5.7,4,0.93,26.01,1.0
437,339,0,5,3,0,8596.86,120.14,4.34,2.4,0,0.984,13.07,0.0
438,432,5,5,1,4,6651.22,107.56,3.96,9.9,2,0.825,55.56,1.0
439,189,5,8,1,4,13642.14,206.16,4.18,5.0,1,0.838,18.49,1.0
440,112,3,2,3,0,2112.36,352.31,3.89,1.9,0,0.813,2.64,0.0
441,658,5,0,1,4,7643.06,109.51,2.72,4.8,0,0.811,5.99,1.0
442,501,2,4,0,4,664.63,183.97,2.03,8.7,0,0.574,0.5,1.0
443,720,1,3,2,2,7295.58,196.07,2.42,0.2,1,0.772,5.55,0.0
444,271,6,5,2,4,1316.4,488.25,1.27,6.8,1,0.693,1.35,1.0
445,328,4,7,2,0,2222.86,477.38,2.93,5.5,2,0.721,12.62,1.0
446,250,0,7,0,2,2204.13,400.27,2.87,1.7,2,0.762,1.68,1.0
447,267,0,2,2,3,9913.55,121.59,2.93,8.2,0,0.564,7.93,1.0
448,507,5,2,2,4,11317.65,34.95,4.41,3.7,4,0.68,24.76,1.0
449,18,6,8,0,0,8958.85,159.14,4.21,2.9,0,0.532,1.09,1.0
450,285,7,4,1,2,14451.5,134.13,1.73,8.3,1,0.99,20.96,1.0
451,119,4,3,0,0,5935.62,253.46,2.42,6.4,3,0.559,0.5,1.0
452,506,0,6,0,4,4642.83,389.09,2.6,9.0,2,0.629,2.71,1.0
453,435,5,7,1,0,13094.69,429.3,2.39,6.3,3,0.946,14.3,0.0
454,338,6,5,0,4,3742.14,422.59,3.84,7.4,0,0.741,0.5,0.0
455,359,5,4,1,3,14466.73,180.48,2.93,8.4,1,0.568,20.98,1.0
456,247,1,8,2,4,676.24,343.93,3.09,0.5,1,0.692,0.99,0.0
457,468,7,3,3,1,14563.24,157.1,4.01,7.8,3,0.558,33.82,0.0
458,195,6,4,3,4,1125.82,31.39,3.86,6.1,3,0.6,2.28,1.0
459,151,1,8,3,3,8151.67,5.9,3.56,5.1,0,0.719,14.11,0.0
460,566,5,4,3,3,14897.99,205.18,2.64,0.8,0,0.903,21.14,0.0
461,311,7,3,0,1,1570.05,165.36,2.17,7.4,4,0.793,0.5,1.0
462,289,0,7,2,2,8530.89,347.0,1.37,5.5,3,0.803,7.8,0.0
463,555,0,8,2,4,14554.89,383.36,2.81,9.5,3,0.6,15.48,1.0
464,108,2,1,3,2,8084.92,152.74,2.37,1.8,3,0.672,15.59,1.0
465,90,7,5,0,4,9626.28,406.0,2.03,6.1,3,0.923,0.72,0.0
466,312,4,2,3,1,7090.85,223.72,3.74,6.1,3,0.929,15.56,0.0
467,17,1,7,2,3,9599.59,363.78,2.01,7.2,3,0.742,9.22,1.0
468,454,0,3,0,0,8972.56,346.77,1.36,7.2,3,0.919,0.7,0.0
469,492,6,2,0,4,1158.97,113.36,1.23,8.5,3,0.669,0.5,1.0
470,103,0,3,1,3,4573.97,331.5,4.29,0.8,4,0.876,9.42,0.0
471,34,5,0,1,4,14280.97,305.23,3.27,3.4,0,0.892,10.89,0.0
472,155,3,4,1,2,13408.82,457.63,2.26,6.9,2,0.615,100.41,1.0
473,34,1,2,3,1,7107.02,79.02,2.01,5.0,4,0.986,37.44,1.0
474,109,4,0,3,2,9491.92,376.15,1.23,1.9,1,0.542,22.03,1.0
475,406,6,2,0,1,4522.03,284.57,1.98,5.5,4,0.534,0.98,1.0
476,634,3,6,1,0,3227.76,138.06,1.65,4.1,3,0.798,3.62,1.0
477,493,0,7,1,4,7223.63,237.74,3.22,3.9,2,0.861,48.31,1.0
478,446,3,2,3,4,5623.61,167.55,1.75,8.1,3,0.98,13.56,0.0
479,661,4,0,3,0,8963.01,290.08,2.94,4.1,4,0.702,44.53,1.0
480,118,7,7,3,0,1627.15,444.61,3.15,0.3,2,0.513,17.77,1.0
481,352,7,0,0,0,10623.34,259.86,1.32,9.6,4,0.716,2.34,1.0
482,274,0,1,0,3,8273.4,26.53,1.29,6.9,0,0.744,0.5,0.0
483,678,4,8,2,2,4988.15,117.2,3.64,3.6,0,0.532,4.37,1.0
484,356,2,3,2,2,12300.03,246.51,2.25,9.4,4,0.743,32.14,1.0
485,151,0,6,3,3,10428.6,155.81,3.83,6.6,0,0.713,19.37,1.0
486,196,2,6,1,4,2857.95,91.7,2.62,8.4,0,0.856,3.44,1.0
487,712,6,1,1,2,13708.44,252.56,2.69,7.7,2,0.823,104.15,1.0
488,529,5,7,3,4,12426.79,162.08,2.89,3.8,4,0.593,61.34,0.0
489,102,0,7,1,1,14272.1,129.8,3.55,4.8,1,0.603,18.23,1.0
490,70,3,4,0,1,11022.93,232.53,2.1,1.9,2,0.626,4.85,1.0
491,531,3,4,3,3,9394.52,67.51,1.6,2.9,0,0.589,14.87,1.0
492,704,0,6,2,3,6564.52,463.95,3.03,7.8,3,0.829,7.24,0.0
493,636,2,6,1,1,14024.56,433.98,2.28,8.9,4,0.997,42.61,1.0
494,203,3,2,0,3,13057.93,354.1,2.66,7.2,0,0.826,1.41,0.0
495,387,0,1,3,4,1155.67,54.0,3.33,4.7,0,0.803,2.0,0.0
496,674,4,6,2,4,882.32,388.16,2.83,0.9,3,0.705,0.5,1.0
497,278,0,2,0,0,5958.72,404.17,3.25,0.6,4,0.656,0.5,1.0
498,344,1,3,1,2,12253.02,384.11,3.0,3.7,0,0.956,9.34,0.0
499,129,5,2,3,4,14815.5,57.87,3.64,4.6,4,0.985,76.23,1.0
500,476,2,0,2,1,2681.04,322.31,3.53,6.1,3,0.748,2.51,0.0
501,531,1,8,1,1,9114.9,417.33,2.96,0.1,4,0.645,18.95,1.0
502,11,3,0,0,4,6022.92,289.1,3.44,9.9,1,0.885,0.52,1.0
503,616,3,4,2,3,14563.76,323.56,4.08,3.6,3,0.566,13.3,0.0
504,665,2,4,2,4,12710.72,229.72,2.63,8.5,3,0.883,12.52,0.0
505,483,0,7,1,2,12655.77,264.82,2.56,5.3,2,0.909,89.58,1.0
506,436,5,5,1,4,7296.05,18.15,3.72,1.3,2,0.562,43.18,1.0
507,286,6,1,1,1,6514.88,319.84,3.12,8.0,3,0.988,7.56,1.0
508,394,4,7,2,0,4464.4,41.64,1.43,7.1,0,0.993,4.19,0.0
509,525,1,8,2,0,1317.44,218.07,4.14,5.3,1,0.968,2.22,0.0
510,155,5,5,0,4,13038.47,147.03,1.3,5.1,4,0.748,2.44,1.0
511,430,6,3,1,1,12287.06,273.17,3.67,0.9,0,0.623,9.31,0.0
512,117,4,7,1,1,14995.91,67.57,3.7,6.6,4,0.791,41.67,1.0
513,724,0,1,0,4,14951.23,346.13,4.35,9.1,1,0.71,1.7,1.0
514,70,2,7,0,4,8553.76,397.71,1.38,0.9,2,0.603,3.83,1.0
515,429,7,1,2,3,11650.32,82.51,3.17,2.6,0,0.712,7.5,0.0
516,241,5,2,0,1,14199.1,53.05,2.61,9.0,2,0.832,8.43,1.0
517,84,0,6,0,2,12819.89,73.61,2.29,2.8,1,0.535,0.85,0.0
518,631,7,3,3,2,4086.55,438.69,1.5,6.5,2,0.667,60.7,1.0
519,65,6,6,3,4,7032.89,264.57,3.06,5.3,3,0.509,14.81,0.0
520,432,5,7,3,1,2372.81,234.16,2.78,6.0,0,0.875,3.63,0.0
521,503,1,3,3,0,14333.74,54.25,1.55,4.2,3,0.82,28.49,0.0
522,85,0,2,0,0,9289.53,325.13,3.22,3.0,2,0.531,2.85,1.0
523,496,6,2,3,3,3815.32,434.13,3.64,0.5,0,0.982,5.18,0.0
524,463,6,5,2,4,10239.66,414.26,3.73,7.4,0,0.511,8.38,0.0
525,52,3,7,0,2,9462.86,313.4,4.19,7.5,0,0.795,0.61,1.0
526,652,4,6,0,2,5693.36,38.56,2.55,6.7,4,0.888,2.18,1.0
527,214,2,1,3,4,2146.59,57.09,4.35,6.4,0,0.894,4.23,1.0
528,280,6,3,1,3,10237.81,25.61,4.06,2.4,2,0.517,64.07,1.0
529,544,7,1,1,3,8044.46,129.48,2.18,0.2,4,0.953,16.12,0.0
530,430,0,3,1,0,11698.62,68.7,1.73,8.1,4,0.959,34.04,1.0
531,381,0,1,0,1,8042.37,130.76,2.64,4.9,3,0.781,0.5,0.0
532,444,3,6,2,0,12856.63,193.14,2.53,3.1,4,0.741,26.09,1.0
533,263,7,7,2,4,8502.65,471.55,3.1,1.0,0,0.522,4.92,0.0
534,715,5,1,2,4,8633.6,305.58,3.13,0.6,2,0.781,41.5,1.0
535,696,1,8,3,1,13211.48,417.65,3.67,3.5,4,0.705,64.01,1.0
536,86,1,2,1,2,6350.5,355.47,2.88,8.0,3,0.886,7.86,1.0
537,499,7,3,0,1,2443.22,57.14,1.55,9.2,2,0.702,1.41,1.0
538,645,4,0,2,0,917.35,368.22,4.03,9.0,0,0.842,0.54,0.0
539,0,3,0,3,3,11449.49,138.27,2.22,9.2,4,0.551,69.65,1.0
540,89,4,6,1,3,9494.49,319.91,4.41,9.1,4,0.566,29.34,1.0
541,43,7,1,0,2,10709.16,171.14,1.59,5.3,1,0.57,1.06,0.0
542,327,4,2,2,1,3587.98,498.84,4.36,2.2,2,0.523,19.23,1.0
543,524,5,2,0,1,2477.39,132.51,1.5,8.0,1,0.771,0.5,1.0
544,677,7,2,1,1,710.9,140.29,1.96,2.1,1,0.897,0.51,0.0
545,705,2,7,3,4,5583.52,465.41,1.35,2.7,4,0.805,26.55,1.0
546,428,4,0,3,3,9053.81,13.3,3.53,2.3,3,0.787,17.8,1.0
547,79,7,1,3,4,6187.54,348.65,4.01,5.1,2,0.84,87.17,1.0
548,561,5,3,1,1,6843.39,362.94,2.63,3.2,0,0.67,5.81,1.0
549,537,6,8,2,1,13610.3,418.35,4.26,1.5,3,0.681,10.55,0.0
550,537,3,8,0,3,5549.7,487.25,3.15,4.5,0,0.657,1.06,0.0
551,442,0,4,2,4,7952.85,487.83,3.28,8.7,2,0.856,54.82,1.0
552,332,2,8,2,3,11862.97,33.57,3.99,5.7,2,0.581,71.46,1.0
553,636,0,6,2,4,6249.87,411.1,2.18,8.8,2,0.507,42.3,1.0
554,569,0,7,1,2,9520.26,323.51,2.37,2.0,3,0.798,8.88,0.0
555,258,4,3,2,0,13004.27,324.02,4.19,1.7,0,0.971,7.49,0.0
556,453,7,0,0,3,14268.05,65.05,4.17,5.8,1,0.805,0.99,0.0
557,171,6,6,1,0,2632.57,325.44,4.42,4.6,3,0.891,2.35,0.0
558,39,6,0,2,0,13935.52,491.26,4.18,6.6,4,0.836,32.97,1.0
559,611,3,7,1,1,7635.69,456.0,1.62,7.9,1,0.749,10.97,0.0
560,429,2,4,0,3,4244.54,220.13,3.92,7.5,2,0.859,2.29,1.0
561,398,2,0,3,2,7157.47,20.93,2.55,9.4,0,0.912,15.04,1.0
562,719,3,1,0,1,14710.47,181.78,4.47,4.0,3,0.612,0.97,1.0
563,122,4,7,1,4,7642.96,413.37,2.76,2.1,1,0.668,8.59,0.0
564,208,4,2,2,1,5266.9,351.05,3.03,5.5,2,0.612,31.31,1.0
565,438,0,1,2,0,3982.11,28.5,2.26,2.9,0,0.943,2.38,0.0
566,66,7,1,1,4,1600.02,214.02,1.45,2.1,3,0.673,0.93,0.0
567,314,3,7,0,1,2368.76,235.04,4.16,4.0,0,0.687,0.5,1.0
568,288,5,7,3,4,2356.66,464.35,3.85,1.1,3,0.93,3.76,0.0
569,236,0,6,0,1,2702.59,320.9,1.66,0.3,2,0.758,0.88,1.0
570,18,6,5,0,1,2512.99,156.51,3.76,6.6,1,0.768,0.5,1.0
571,131,6,0,2,0,9792.68,263.13,3.27,6.1,4,0.93,22.66,0.0
572,363,3,0,1,0,3137.26,33.96,2.55,7.1,3,0.745,4.7,0.0
573,578,2,4,0,1,5512.18,486.31,2.04,6.6,1,0.841,0.54,0.0
574,709,6,0,0,3,13503.43,180.67,4.04,1.1,2,0.543,6.26,1.0
575,158,3,2,2,0,7372.44,239.46,3.51,2.9,2,0.589,39.25,1.0
576,550,3,7,3,3,10179.59,178.29,3.01,1.3,0,0.702,14.62,0.0
577,509,1,2,3,2,2998.64,341.57,3.21,8.4,4,0.747,17.22,1.0
578,424,0,2,1,3,3288.19,331.45,1.5,7.5,4,0.983,8.93,0.0
579,673,1,5,1,2,1092.59,357.95,2.76,2.0,2,0.985,6.89,1.0
580,283,4,5,1,1,2949.56,134.8,1.84,3.4,4,0.926,7.71,1.0
581,463,2,1,1,0,4539.56,158.52,1.89,9.7,4,0.658,14.2,1.0
582,386,1,7,3,4,3066.65,63.5,3.38,5.9,1,0.982,8.17,1.0
583,591,1,3,3,2,1786.19,328.1,4.21,8.0,4,0.845,10.11,1.0
584,493,7,1,2,3,2249.22,20.86,2.53,2.6,2,0.696,12.68,1.0
585,362,1,8,0,2,7181.29,299.24,1.89,2.1,2,0.851,4.34,1.0
586,237,6,6,0,2,3491.84,434.98,3.34,7.8,4,0.508,0.83,1.0
587,439,3,1,0,3,5781.91,445.53,4.07,6.9,0,0.573,0.87,0.0
588,484,6,6,1,2,7799.55,225.07,3.67,6.8,2,0.915,58.26,1.0
589,27,0,4,1,1,10510.73,230.19,4.07,5.5,4,0.823,28.33,0.0
590,193,4,2,2,3,1070.03,39.41,2.97,5.6,3,0.682,0.5,0.0
591,519,4,8,0,0,12091.45,335.71,3.68,7.4,2,0.75,6.65,1.0
592,308,2,0,2,4,9604.56,410.81,1.66,2.7,0,0.953,6.69,0.0
593,265,0,8,3,4,1685.51,123.08,2.35,3.5,1,0.816,4.74,1.0
594,462,2,5,2,2,13166.89,211.23,2.49,8.7,2,0.699,89.62,1.0
595,614,7,0,1,4,13852.65,419.58,2.89,3.1,1,0.56,15.64,1.0
596,560,3,1,2,3,1385.63,438.68,4.27,5.5,2,0.647,8.15,1.0
597,136,4,5,3,3,4514.73,122.35,4.09,7.0,0,0.989,8.98,0.0
598,655,3,8,1,0,12189.92,275.73,1.64,10.0,4,0.719,37.3,1.0
599,339,6,4,1,3,11349.77,97.05,1.77,4.4,4,0.736,28.2,1.0
600,238,0,8,3,4,3175.55,51.84,2.38,4.3,3,0.749,6.5,0.0
601,551,2,0,2,1,3535.57,455.65,2.16,8.4,2,0.942,23.87,1.0
602,220,6,3,3,1,5871.85,410.43,3.23,8.1,2,0.802,91.82,1.0
603,560,5,3,2,0,7525.58,380.26,4.18,7.3,2,0.847,48.32,1.0
604,433,1,6,2,4,9464.69,25.33,4.38,4.6,1,0.695,10.25,1.0
605,628,2,7,2,0,5849.25,422.02,3.36,3.2,0,0.515,4.64,0.0
606,657,2,6,0,2,7206.75,219.58,3.97,6.1,1,0.965,0.5,1.0
607,701,4,7,1,1,11338.33,171.86,2.93,8.8,0,0.975,12.06,0.0
608,74,3,5,0,0,1031.91,273.69,1.89,8.8,0,0.975,0.5,0.0
609,538,5,0,2,0,4160.34,46.59,2.93,1.1,1,0.972,4.34,1.0
610,711,4,7,1,2,10843.57,378.57,3.03,4.3,4,0.908,27.24,1.0
611,602,1,3,1,3,13480.5,291.64,3.65,4.6,1,0.842,16.73,0.0
612,520,4,1,3,1,7919.32,94.11,1.93,9.8,1,0.922,24.31,1.0
613,645,4,0,0,0,8215.65,94.93,2.42,6.8,3,0.8,0.96,1.0
614,548,4,5,1,2,2053.99,92.94,2.4,4.1,3,0.567,2.06,0.0
615,246,3,5,2,2,6987.48,29.44,4.37,0.3,1,0.696,6.88,0.0
616,578,4,6,1,3,8222.95,294.31,2.67,5.7,4,0.986,22.69,1.0
617,573,4,8,3,4,4015.82,420.33,3.69,1.0,4,0.676,16.94,1.0
618,350,4,7,0,2,4404.03,9.73,3.68,8.3,1,0.934,0.5,1.0
619,337,4,0,3,4,5970.62,25.45,2.08,7.5,0,0.547,10.76,0.0
620,402,2,5,0,3,791.03,286.81,3.09,4.6,0,0.667,0.5,1.0
621,32,5,3,2,0,5170.15,409.93,4.15,4.3,1,0.675,6.16,1.0
622,617,6,6,0,0,3566.0,164.04,2.77,9.0,4,0.526,1.09,1.0
623,580,6,4,2,1,5248.71,175.46,4.32,2.9,3,0.56,4.02,0.0
624,419,6,2,3,1,2236.55,298.58,1.91,2.5,1,0.597,5.23,0.0
625,336,1,0,2,2,13412.65,137.83,1.44,9.4,1,0.919,18.3,0.0
626,60,7,1,3,0,9107.09,14.28,4.14,8.1,0,0.532,18.72,0.0
627,535,7,1,3,3,10346.98,367.88,4.0,8.2,3,0.649,24.45,0.0
628,164,1,6,1,2,11942.98,313.2,4.48,2.0,1,0.505,12.33,0.0
629,482,2,0,2,4,7727.41,290.8,3.44,1.4,2,0.848,39.58,1.0
630,41,2,5,3,1,1760.34,371.1,4.29,0.3,0,0.81,2.94,0.0
631,325,1,0,1,3,8288.04,337.94,3.93,2.4,4,0.822,19.43,1.0
632,122,1,4,2,3,11308.87,176.89,3.08,2.4,2,0.604,60.49,1.0
633,77,5,7,0,2,6759.06,63.93,2.46,7.3,0,0.86,0.5,0.0
634,667,3,6,1,2,2349.91,65.8,4.28,2.5,3,0.906,1.76,0.0
635,167,0,2,3,3,4614.75,338.42,2.63,4.0,4,0.569,22.87,1.0
636,226,4,2,0,2,5764.69,429.44,2.98,9.8,3,0.743,1.07,1.0
637,266,5,8,2,1,9865.8,481.4,2.67,2.4,0,0.624,6.21,0.0
638,321,7,6,1,3,8776.29,314.55,3.06,3.8,2,0.584,58.16,1.0
639,385,0,1,0,4,5663.4,92.87,2.75,3.0,4,0.867,1.17,0.0
640,460,1,6,0,4,14804.47,53.72,1.36,1.1,3,0.769,1.77,0.0
641,269,7,1,3,2,9283.73,406.61,4.11,4.9,1,0.608,24.06,0.0
642,474,2,5,2,2,3939.79,289.8,2.67,3.8,1,0.655,3.31,0.0
