order_id,order_date,customer_age,product_category,order_value,discount_applied,payment_method,delivery_time_days,customer_rating,order_status
1774.0,103,23.0,3,6117.35,0,3,10.0,4.0,1
1775.0,139,32.0,5,4300.86,1,3,1.0,4.2,1
1776.0,249,35.0,5,15053.94,0,1,2.0,4.3,2
1777.0,95,52.0,0,6143.62,0,1,4.0,2.9,1
1778.0,199,64.0,1,9047.42,1,2,3.0,2.4,1
1779.0,165,37.0,5,20646.21,1,3,10.0,3.1,1
1780.0,171,65.0,4,21518.78,0,2,4.0,4.3,1
1781.0,61,23.0,5,15910.81,1,1,3.0,4.6,0
1782.0,178,35.0,2,17030.22,1,3,5.0,4.7,0
1783.0,18,21.0,0,5204.33,0,1,6.0,2.9,2
1784.0,0,41.0,1,22814.37,0,0,8.0,4.4,0
1785.0,234,55.0,2,24177.76,0,0,8.0,3.1,2
1786.0,141,55.0,0,15175.99,0,3,3.0,2.9,1
1787.0,283,28.0,2,15812.35,0,1,8.0,1.1,1
1788.0,292,39.0,4,10298.51,0,1,5.0,2.5,1
1789.0,253,45.0,0,24517.57,0,2,5.0,4.8,2
1790.0,240,55.0,4,19507.82,1,0,5.0,5.0,1
1791.0,271,52.0,3,7022.08,0,2,6.0,4.1,0
1792.0,282,31.0,0,2746.7,1,0,7.0,1.5,2
1793.0,218,18.0,0,12768.73,1,2,9.0,4.2,1
1794.0,51,19.0,4,14999.55,1,3,6.0,2.9,2
1795.0,309,51.0,3,350.61,1,2,3.0,4.9,0
1796.0,311,25.0,0,15308.47,1,2,2.0,3.5,1
1797.0,360,44.0,2,16539.52,0,0,1.0,4.0,2
1798.0,59,22.0,4,22800.24,1,1,1.0,3.4,0
1799.0,102,41.0,4,18287.72,0,3,3.0,1.8,2
1800.0,173,18.0,0,15021.81,1,0,7.0,3.0,2
1801.0,119,62.0,5,20633.55,0,1,6.0,1.1,2
1802.0,342,42.0,5,823.4,1,2,3.0,1.8,0
1803.0,42,48.0,5,9629.17,1,2,9.0,4.9,2
1804.0,25,27.0,3,17393.43,1,0,8.0,2.6,2
1805.0,318,45.0,2,4015.22,0,0,9.0,2.3,1
1806.0,240,59.0,0,2217.91,1,2,3.0,4.6,0
1807.0,169,51.0,0,17945.04,1,1,8.0,3.1,0
1808.0,285,62.0,3,19930.06,1,3,4.0,1.8,0
1809.0,139,21.0,3,20747.41,1,2,3.0,3.6,0
1810.0,282,33.0,0,20955.74,1,3,2.0,1.4,2
1811.0,188,18.0,2,10522.66,1,1,9.0,2.0,0
1812.0,348,33.0,4,23031.04,1,1,10.0,4.7,2
1813.0,63,24.0,1,960.99,0,2,7.0,4.9,2
1814.0,238,57.0,3,23030.34,0,2,7.0,4.5,1
1815.0,88,43.0,3,17099.24,0,1,2.0,2.9,1
1816.0,232,47.0,1,5751.15,0,2,9.0,2.9,0
1817.0,326,25.0,4,22500.85,1,1,7.0,1.0,0
1818.0,124,53.0,2,18993.25,0,1,10.0,4.8,2
1819.0,117,32.0,3,7896.26,1,2,3.0,3.3,1
1820.0,362,39.0,4,13479.11,1,3,4.0,1.7,2
1821.0,345,53.0,3,14928.04,1,0,8.0,3.8,0
1822.0,312,56.0,1,22906.9,0,3,8.0,4.3,2
1823.0,1,36.0,1,13309.18,1,1,2.0,3.2,2
1824.0,280,19.0,3,9571.37,1,0,2.0,1.9,1
1825.0,113,53.0,5,3456.75,0,2,3.0,2.0,0
1826.0,57,55.0,0,1272.83,1,3,5.0,1.8,0
1827.0,55,44.0,2,21485.48,1,3,10.0,4.5,2
1828.0,138,49.0,0,24084.55,0,2,5.0,2.5,0
1829.0,87,49.0,1,12822.21,1,1,1.0,1.6,2
1830.0,343,31.0,3,9763.76,1,0,8.0,3.7,0
1831.0,174,18.0,5,14472.71,1,1,6.0,1.4,0
1832.0,227,30.0,2,22186.96,1,3,3.0,3.4,1
1833.0,149,29.0,0,9472.41,0,2,10.0,1.9,1
1834.0,125,30.0,1,22793.66,1,1,6.0,2.2,2
1835.0,310,63.0,3,14291.57,1,3,1.0,3.3,1
1836.0,309,53.0,0,14205.6,1,1,7.0,2.4,0
1837.0,43,48.0,5,13380.26,0,3,7.0,2.6,2
1838.0,240,50.0,0,23394.77,0,1,4.0,2.5,0
1839.0,89,38.0,0,3664.83,1,3,10.0,2.3,1
1840.0,192,26.0,1,1946.43,1,1,2.0,2.7,1
1841.0,57,61.0,1,20277.27,1,2,7.0,1.4,0
1842.0,26,61.0,0,1461.0,0,3,2.0,2.0,2
1843.0,149,20.0,4,10143.41,1,3,8.0,2.0,2
1844.0,307,55.0,4,11127.77,1,3,8.0,1.3,2
1845.0,44,55.0,5,18070.51,0,2,8.0,1.3,0
1846.0,253,43.0,5,15905.26,0,2,10.0,5.0,0
1847.0,167,49.0,0,16550.12,1,1,7.0,1.8,2
1848.0,88,60.0,0,24756.56,0,1,3.0,5.0,0
1849.0,2,18.0,2,10441.95,1,1,9.0,2.1,2
1850.0,358,61.0,0,15826.19,0,2,7.0,4.9,1
1851.0,26,40.0,4,23658.89,1,2,2.0,1.9,1
1852.0,64,18.0,4,23064.19,1,2,1.0,4.4,2
1853.0,200,25.0,0,4442.95,0,1,5.0,4.9,0
1854.0,87,57.0,4,18330.78,0,1,8.0,2.1,2
1855.0,278,55.0,5,19806.73,1,1,1.0,3.4,0
1856.0,265,45.0,5,3826.32,0,3,9.0,1.2,1
1857.0,317,52.0,0,24998.67,1,3,4.0,3.6,0
1858.0,176,27.0,4,8948.63,0,3,6.0,1.2,0
1859.0,349,33.0,2,4648.35,1,1,3.0,4.2,0
1860.0,171,19.0,3,24525.24,0,1,5.0,4.5,2
1861.0,105,28.0,2,3543.47,1,2,6.0,4.9,1
1862.0,8,26.0,3,15172.86,1,0,4.0,4.0,2
1863.0,86,48.0,5,6106.65,0,0,5.0,3.7,2
1864.0,77,46.0,1,19842.19,0,0,6.0,2.0,2
1865.0,221,50.0,3,8522.13,1,1,3.0,1.2,0
1866.0,330,45.0,0,651.86,0,2,4.0,2.7,1
1867.0,39,38.0,0,9996.24,1,3,4.0,3.7,2
1868.0,80,40.0,4,10725.39,1,1,6.0,2.5,1
1869.0,185,32.0,3,24878.38,1,2,3.0,4.3,2
1870.0,136,57.0,0,23067.37,1,0,1.0,1.4,2
1871.0,350,59.0,0,11532.74,1,2,8.0,4.3,2
1872.0,225,60.0,1,19536.05,0,1,8.0,3.6,0
1873.0,358,26.0,5,12135.09,0,2,1.0,1.4,2
1874.0,145,62.0,4,22069.53,0,1,5.0,1.9,2
1875.0,334,41.0,2,7532.41,1,2,2.0,2.4,1
1876.0,196,55.0,3,18761.49,1,0,1.0,2.6,0
1877.0,14,55.0,3,22902.91,1,0,3.0,1.1,1
1878.0,148,39.0,1,4149.22,0,0,3.0,2.1,1
1879.0,320,44.0,1,19859.25,0,3,6.0,3.4,2
1880.0,235,21.0,1,1739.57,0,2,3.0,1.1,1
1881.0,203,51.0,0,569.21,0,1,8.0,3.7,1
1882.0,293,61.0,4,21801.22,0,0,2.0,1.2,2
1883.0,7,64.0,3,13117.35,0,1,9.0,3.2,2
1884.0,176,61.0,3,8688.67,1,3,6.0,1.8,0
1885.0,334,51.0,3,22332.09,1,2,3.0,2.9,0
1886.0,114,24.0,4,23424.99,1,1,3.0,3.1,1
1887.0,36,56.0,3,18373.93,1,0,9.0,3.8,2
1888.0,286,42.0,0,15855.08,0,3,2.0,1.3,1
1889.0,57,65.0,5,8403.36,1,3,5.0,4.7,1
1890.0,217,41.0,3,24550.59,0,3,4.0,4.1,1
1891.0,92,46.0,5,4353.53,1,1,5.0,3.0,1
1892.0,83,59.0,0,16721.53,1,2,2.0,2.2,0
1893.0,256,63.0,3,20414.46,1,3,7.0,3.2,1
1894.0,313,23.0,1,14983.67,1,0,5.0,2.1,0
1895.0,300,36.0,0,24897.08,1,3,4.0,4.2,0
1896.0,268,28.0,0,18113.49,1,0,10.0,3.2,1
1897.0,125,52.0,2,18317.77,0,3,6.0,3.0,1
1898.0,296,36.0,2,23331.44,0,3,4.0,1.4,1
1899.0,6,27.0,4,316.52,1,3,2.0,3.6,0
1900.0,225,33.0,0,17211.83,0,2,6.0,1.9,2
1901.0,159,60.0,2,4998.88,0,1,4.0,1.2,1
1902.0,56,51.0,3,747.88,0,3,3.0,1.8,2
1903.0,106,52.0,3,12257.04,0,2,5.0,4.3,1
1904.0,296,59.0,2,22272.1,1,1,2.0,2.6,0
1905.0,351,53.0,0,24923.92,0,3,5.0,1.4,0
1906.0,86,33.0,3,4363.12,1,3,6.0,3.0,0
1907.0,270,37.0,1,12948.16,0,1,7.0,3.8,1
1908.0,49,48.0,1,17415.73,1,0,3.0,1.6,2
1909.0,135,24.0,3,17480.62,1,1,4.0,3.1,1
1910.0,146,41.0,4,3735.33,0,0,3.0,1.0,1
1911.0,226,59.0,0,13967.08,0,0,4.0,2.0,2
1912.0,45,57.0,0,19212.95,1,1,4.0,2.7,0
1913.0,160,30.0,4,19340.92,0,2,8.0,1.3,0
1914.0,132,29.0,0,2463.76,0,1,2.0,1.3,0
1915.0,204,37.0,1,19780.28,1,2,4.0,1.9,1
1916.0,110,49.0,5,23834.87,1,3,7.0,2.9,0
1917.0,265,50.0,1,15754.41,1,1,4.0,2.1,2
1918.0,329,65.0,3,20666.74,1,2,9.0,2.3,1
1919.0,204,20.0,3,16354.96,0,1,2.0,2.7,2
1920.0,248,29.0,4,13378.38,0,3,5.0,4.4,2
1921.0,287,32.0,4,11311.1,1,1,4.0,2.5,2
1922.0,241,28.0,3,21980.97,0,0,8.0,2.3,2
1923.0,105,24.0,0,7160.32,1,2,7.0,4.0,2
1924.0,322,57.0,3,20561.17,1,0,2.0,2.5,1
1925.0,182,27.0,5,13177.91,0,3,4.0,3.2,0
1926.0,84,41.0,1,13188.25,1,3,1.0,1.1,1
1927.0,330,59.0,2,4866.63,1,3,3.0,2.6,0
1928.0,198,40.0,2,12471.01,0,0,10.0,2.2,1
1929.0,194,49.0,5,9494.04,1,0,8.0,1.7,0
1930.0,96,62.0,0,13309.65,0,3,3.0,3.9,0
1931.0,92,49.0,3,11365.33,1,0,1.0,1.8,0
1932.0,76,55.0,4,24971.32,0,1,3.0,1.3,1
1933.0,283,27.0,1,22312.21,0,2,6.0,4.0,0
1934.0,21,25.0,3,15174.67,1,2,1.0,3.1,2
1935.0,168,57.0,2,24146.76,0,2,5.0,2.6,0
1936.0,218,37.0,4,21612.28,1,1,3.0,1.2,2
1937.0,226,22.0,4,1235.75,1,0,10.0,3.7,2
1938.0,311,35.0,0,5468.79,1,2,5.0,4.9,2
1939.0,262,38.0,0,18951.0,0,1,6.0,3.8,0
1940.0,346,49.0,5,14591.95,0,3,2.0,3.6,2
1941.0,313,30.0,0,22353.21,0,2,10.0,4.0,1
1942.0,193,18.0,0,22725.15,1,0,4.0,1.1,1
1943.0,155,39.0,5,8616.96,1,0,5.0,1.8,2
1944.0,225,27.0,5,3572.17,1,0,3.0,3.6,2
1945.0,313,37.0,1,16604.32,1,0,7.0,1.7,1
1946.0,8,32.0,0,15714.42,1,0,2.0,2.2,1
1947.0,80,33.0,4,11806.19,1,3,9.0,3.7,2
1948.0,123,25.0,1,1141.57,0,1,3.0,4.4,2
1949.0,30,49.0,4,5811.02,0,0,7.0,4.5,1
1950.0,193,65.0,0,5446.3,1,1,1.0,2.6,2
1951.0,154,34.0,3,8150.18,0,1,1.0,2.5,1
1952.0,334,23.0,0,909.56,0,3,8.0,3.2,1
1953.0,31,22.0,1,18129.51,1,3,10.0,1.6,0
1954.0,206,34.0,4,15990.6,1,3,6.0,1.7,1
1955.0,55,43.0,0,18931.55,0,1,7.0,3.9,0
1956.0,137,20.0,1,1771.86,1,2,7.0,1.1,2
1957.0,330,52.0,1,6818.66,1,0,5.0,4.0,0
1958.0,121,35.0,1,16950.81,0,2,2.0,3.9,1
1959.0,112,54.0,4,4999.28,0,1,7.0,1.4,1
1960.0,324,20.0,0,24259.69,0,1,2.0,2.6,1
1961.0,115,26.0,2,16883.33,0,1,10.0,4.1,1
1962.0,322,26.0,0,3361.97,1,2,4.0,2.9,0
1963.0,136,51.0,4,1197.31,1,3,6.0,4.6,2
1964.0,36,51.0,3,16767.34,0,3,4.0,2.1,1
1965.0,11,56.0,5,19160.22,0,3,1.0,3.1,0
1966.0,35,45.0,3,19956.86,1,2,6.0,4.6,1
1967.0,152,50.0,1,8497.34,1,1,10.0,2.9,2
1968.0,343,36.0,4,12556.81,1,1,2.0,2.7,0
1969.0,204,26.0,0,3494.94,1,1,1.0,2.4,2
1970.0,115,49.0,2,12240.77,1,1,3.0,1.5,1
1971.0,163,65.0,2,24168.77,1,1,10.0,3.9,2
1972.0,265,62.0,4,14764.84,1,1,7.0,3.4,0
1973.0,299,33.0,3,8233.0,0,1,6.0,4.1,1
1974.0,178,45.0,5,11004.27,0,0,9.0,2.6,1
1975.0,147,60.0,2,17776.48,0,0,5.0,2.0,0
1976.0,291,35.0,1,7071.52,0,1,9.0,2.3,1
1977.0,153,45.0,2,9209.98,1,0,3.0,3.4,2
1978.0,101,63.0,2,10460.17,1,2,6.0,3.0,1
1979.0,98,45.0,2,21029.34,1,2,4.0,1.3,0
1980.0,279,22.0,5,2861.66,0,3,7.0,2.8,2
1981.0,255,30.0,3,3826.64,1,1,8.0,1.5,0
1982.0,24,39.0,3,10373.24,0,1,10.0,1.9,2
1983.0,282,45.0,3,18594.63,0,3,5.0,3.7,2
1984.0,237,55.0,1,2510.47,1,2,9.0,1.1,1
1985.0,43,50.0,3,23055.5,1,2,4.0,4.0,0
1986.0,155,25.0,1,4676.49,0,0,6.0,1.4,0
1987.0,123,61.0,5,11024.9,0,1,8.0,4.2,0
1988.0,165,41.0,2,6935.92,1,3,2.0,2.4,0
1989.0,297,25.0,5,2654.35,1,2,8.0,1.3,1
1990.0,7,19.0,5,11939.77,1,0,3.0,3.2,2
1991.0,267,30.0,5,21321.4,0,1,4.0,4.3,2
1992.0,21,46.0,3,4338.86,1,3,9.0,1.1,0
1993.0,246,64.0,4,19485.24,1,1,3.0,3.3,0
1994.0,102,45.0,1,3732.06,1,0,8.0,2.6,0
1995.0,287,29.0,1,4431.42,1,1,9.0,2.5,0
1996.0,133,45.0,5,12569.33,1,0,5.0,1.3,0
1997.0,340,58.0,0,14328.44,0,2,2.0,4.8,1
1998.0,339,29.0,1,14069.4,1,3,10.0,3.2,1
1999.0,327,18.0,1,8722.1,0,3,6.0,2.7,1
2000.0,36,20.0,4,22154.19,1,2,7.0,2.8,2
2001.0,335,28.0,1,1414.27,1,1,4.0,3.6,2
2002.0,171,59.0,0,16098.32,0,3,3.0,3.4,1
2003.0,13,30.0,5,3746.78,0,0,5.0,4.5,2
2004.0,266,33.0,1,9259.11,0,0,9.0,1.7,2
2005.0,36,52.0,5,1047.78,1,3,9.0,1.2,1
2006.0,24,65.0,1,19180.77,0,3,2.0,3.8,1
2007.0,356,57.0,4,18671.91,1,3,7.0,3.2,1
2008.0,37,42.0,1,13731.98,1,0,7.0,4.8,0
2009.0,356,24.0,0,8158.03,1,1,5.0,4.3,1
2010.0,354,29.0,3,4034.28,1,2,7.0,4.9,1
2011.0,186,20.0,2,9122.73,0,1,10.0,2.9,2
2012.0,245,41.0,3,11944.89,0,3,9.0,4.2,2
2013.0,161,43.0,0,24608.23,0,0,1.0,3.4,0
2014.0,267,49.0,2,21747.8,0,2,2.0,4.1,0
2015.0,24,40.0,2,3032.98,1,0,6.0,3.6,0
2016.0,38,58.0,3,7761.11,1,0,8.0,4.0,1
2017.0,137,28.0,5,20993.08,0,2,10.0,2.3,1
2018.0,321,27.0,5,14905.89,1,1,8.0,1.5,2
2019.0,271,26.0,3,9360.99,1,1,9.0,4.0,2
2020.0,72,60.0,5,18574.59,1,0,4.0,2.8,0
2021.0,16,51.0,3,3354.18,0,1,1.0,4.2,0
2022.0,181,56.0,5,15988.87,0,2,9.0,3.3,2
2023.0,348,40.0,3,1994.46,0,0,3.0,2.3,1
2024.0,273,59.0,2,3835.31,0,2,10.0,4.1,1
2025.0,124,25.0,1,16965.28,0,3,9.0,2.5,0
2026.0,222,35.0,3,2064.07,0,2,5.0,2.6,0
2027.0,78,25.0,5,2249.24,1,0,2.0,4.3,2
2028.0,138,39.0,1,18790.48,1,3,5.0,3.0,0
2029.0,124,48.0,1,19050.2,1,2,2.0,1.7,2
2030.0,120,31.0,1,3971.79,0,3,10.0,4.2,0
2031.0,317,25.0,2,10680.33,1,0,7.0,3.5,1
2032.0,80,20.0,1,13035.48,1,2,3.0,2.4,0
2033.0,100,30.0,3,13075.05,1,2,2.0,3.6,0
2034.0,337,43.0,0,1116.19,1,0,9.0,2.2,2
2035.0,201,57.0,5,10105.24,1,2,4.0,4.6,1
2036.0,266,63.0,3,2315.27,1,3,3.0,3.5,0
2037.0,223,27.0,3,12322.14,1,3,1.0,2.9,2
2038.0,241,18.0,2,21870.91,1,3,1.0,2.5,2
2039.0,296,32.0,4,3841.2,1,0,6.0,2.7,2
2040.0,139,43.0,3,2983.92,1,0,6.0,1.9,1
2041.0,263,59.0,0,7678.05,1,3,7.0,3.2,0
2042.0,324,36.0,2,18644.52,0,0,3.0,4.6,0
2043.0,235,34.0,5,12209.61,0,0,3.0,3.9,0
2044.0,241,59.0,0,6025.08,0,3,1.0,1.3,2
2045.0,158,33.0,2,23273.3,0,2,5.0,3.8,2
2046.0,275,50.0,1,19258.03,0,1,10.0,3.4,1
2047.0,249,55.0,4,1482.24,0,0,3.0,2.7,1
2048.0,128,32.0,5,18627.25,1,3,2.0,3.0,0
2049.0,145,36.0,5,24643.93,0,2,5.0,2.4,0
2050.0,138,60.0,5,6222.22,1,2,5.0,3.4,0
2051.0,8,60.0,2,20225.15,0,1,4.0,1.5,0
2052.0,242,48.0,1,10181.05,1,3,4.0,3.9,1
2053.0,166,27.0,2,8012.38,0,1,4.0,1.2,1
2054.0,229,42.0,3,23247.9,1,0,1.0,2.0,2
2055.0,14,45.0,5,1349.66,1,2,6.0,3.6,1
2056.0,128,39.0,4,20220.82,1,1,2.0,1.3,0
2057.0,345,18.0,3,17581.58,1,2,9.0,2.0,0
2058.0,362,63.0,2,7783.04,1,3,7.0,4.0,1
2059.0,105,43.0,3,3243.5,0,0,2.0,4.8,0
2060.0,216,39.0,1,5927.56,0,2,7.0,2.0,1
2061.0,127,63.0,4,3588.47,1,2,7.0,3.5,2
2062.0,184,28.0,0,19602.26,0,3,4.0,2.7,0
2063.0,317,24.0,4,4502.08,1,1,2.0,1.7,0
2064.0,1,58.0,1,8080.27,0,0,5.0,2.9,1
2065.0,347,60.0,4,21411.9,1,2,4.0,2.4,1
2066.0,146,47.0,1,4562.0,1,2,3.0,2.2,1
2067.0,320,24.0,5,4175.03,0,2,4.0,4.0,2
2068.0,340,47.0,0,12068.83,1,2,8.0,3.4,1
2069.0,360,41.0,3,14570.04,0,3,4.0,2.5,0
2070.0,178,46.0,2,3033.81,1,1,9.0,2.9,2
2071.0,67,64.0,3,2146.59,0,0,3.0,1.1,2
2072.0,13,45.0,3,16273.44,0,2,5.0,2.0,2
2073.0,101,37.0,0,1959.04,0,1,5.0,2.8,0
2074.0,6,39.0,0,24540.69,1,0,10.0,4.2,2
2075.0,71,50.0,3,3916.71,1,3,5.0,3.1,0
2076.0,18,54.0,2,17205.48,0,2,4.0,1.3,2
2077.0,214,18.0,1,7694.49,0,1,2.0,4.5,2
2078.0,326,39.0,2,17053.61,0,1,3.0,4.2,1
2079.0,194,21.0,4,20151.79,0,3,7.0,3.5,0
2080.0,349,62.0,0,18147.96,1,3,10.0,3.8,1
2081.0,205,56.0,4,18559.46,1,0,8.0,2.1,0
2082.0,86,42.0,3,12050.35,0,2,10.0,2.1,1
2083.0,80,20.0,2,7238.44,1,3,4.0,4.1,2
2084.0,219,45.0,1,8869.92,1,1,9.0,2.2,0
2085.0,116,33.0,1,11710.88,1,3,2.0,3.3,2
2086.0,108,63.0,0,20646.1,0,2,4.0,1.9,0
2087.0,157,31.0,5,22219.61,0,1,3.0,2.3,0
2088.0,252,47.0,5,18106.39,0,0,2.0,1.2,1
2089.0,30,40.0,2,1909.47,1,2,8.0,1.5,1
2090.0,337,50.0,5,24980.27,0,2,3.0,1.2,0
2091.0,134,37.0,0,12389.01,1,3,7.0,2.3,2
2092.0,355,60.0,0,2704.15,1,2,2.0,3.6,0
2093.0,197,48.0,5,16520.23,1,2,7.0,2.7,0
2094.0,328,51.0,1,16702.49,1,3,3.0,4.5,1
2095.0,309,34.0,4,9611.7,1,1,7.0,3.5,2
2096.0,164,64.0,0,24466.04,1,0,5.0,1.7,0
2097.0,189,53.0,2,836.19,0,2,10.0,2.4,2
2098.0,311,26.0,5,6144.96,1,1,10.0,3.6,0
2099.0,144,34.0,3,13284.9,1,1,3.0,1.3,1
2100.0,75,49.0,5,18266.59,1,2,2.0,4.6,0
2101.0,329,23.0,1,19626.64,0,2,2.0,1.6,0
2102.0,63,62.0,4,5988.28,0,1,7.0,2.1,0
2103.0,88,31.0,3,12439.79,0,1,8.0,3.3,0
2104.0,201,49.0,1,15339.45,0,1,8.0,4.3,2
2105.0,129,21.0,4,2442.59,1,2,3.0,4.7,2
2106.0,54,31.0,2,17529.66,0,1,8.0,5.0,0
2107.0,274,32.0,5,23570.9,0,3,1.0,3.2,2
2108.0,50,39.0,5,13092.09,1,3,4.0,4.4,1
2109.0,16,54.0,3,15708.35,0,1,6.0,4.1,0
2110.0,165,44.0,4,7250.62,0,0,3.0,2.7,0
2111.0,62,40.0,2,18727.3,0,0,2.0,2.2,1
2112.0,324,27.0,0,2021.29,1,1,5.0,4.5,0
2113.0,335,55.0,0,17863.24,1,0,7.0,1.4,1
2114.0,321,33.0,0,23958.35,1,1,8.0,1.6,1
2115.0,91,28.0,5,13545.21,0,3,2.0,4.6,0
2116.0,324,20.0,1,13955.07,0,1,4.0,3.8,1
2117.0,144,44.0,2,4879.64,1,3,6.0,1.1,2
2118.0,47,38.0,2,6361.5,1,0,5.0,4.1,1
2119.0,103,44.0,3,1740.62,1,1,5.0,2.3,2
2120.0,321,59.0,5,3734.62,1,2,2.0,3.2,2
2121.0,124,55.0,1,11401.13,1,0,3.0,4.3,2
2122.0,82,27.0,2,2513.33,1,1,5.0,1.7,0
2123.0,187,27.0,3,4946.01,1,3,9.0,1.9,1
2124.0,258,38.0,0,11128.07,1,2,6.0,1.0,1
2125.0,40,58.0,2,24518.99,1,0,8.0,3.2,1
2126.0,323,39.0,0,24968.24,1,1,3.0,4.0,2
2127.0,22,46.0,2,22320.52,0,1,7.0,1.2,2
2128.0,187,22.0,0,12160.23,1,1,6.0,3.4,1
2129.0,271,51.0,3,10764.14,1,1,6.0,2.1,2
2130.0,217,42.0,4,3865.53,1,3,5.0,2.7,2
2131.0,247,33.0,3,15687.96,0,1,7.0,3.3,0
2132.0,255,61.0,0,7367.9,1,1,10.0,2.2,2
2133.0,126,36.0,5,1483.55,1,0,5.0,4.4,0
2134.0,8,48.0,2,7620.93,0,2,2.0,1.4,2
2135.0,181,36.0,5,11063.12,1,0,8.0,2.7,1
2136.0,203,30.0,4,16607.01,1,2,3.0,4.5,1
2137.0,311,33.0,1,11274.8,0,0,5.0,3.8,2
2138.0,207,40.0,5,19363.8,1,2,3.0,4.8,0
2139.0,178,26.0,0,16744.52,0,1,4.0,2.2,2
2140.0,125,39.0,3,3454.42,1,1,10.0,2.3,0
2141.0,119,54.0,2,6972.49,0,2,6.0,2.6,2
2142.0,118,62.0,2,13944.17,1,3,1.0,2.1,0
2143.0,97,49.0,2,11334.73,0,2,4.0,4.8,2
2144.0,112,44.0,1,15358.68,0,3,10.0,2.4,0
2145.0,149,64.0,0,22146.21,0,0,7.0,4.6,0
2146.0,17,32.0,1,20692.46,0,3,1.0,2.6,0
2147.0,20,51.0,4,2686.11,1,2,2.0,2.1,1
2148.0,324,43.0,4,15475.81,0,2,2.0,4.7,2
2149.0,156,21.0,3,24544.92,1,1,7.0,2.9,0
2150.0,107,33.0,4,14176.13,1,0,2.0,2.9,1
2151.0,231,36.0,5,22764.28,0,2,5.0,1.4,0
2152.0,272,28.0,2,11918.64,1,1,8.0,1.1,1
2153.0,40,21.0,3,12151.87,1,3,2.0,4.5,0
2154.0,352,37.0,0,15953.38,1,0,2.0,4.3,1
2155.0,295,38.0,4,1221.09,1,3,6.0,4.1,1
2156.0,256,61.0,4,23395.92,1,1,8.0,3.0,2
2157.0,331,43.0,1,2548.05,0,0,2.0,3.2,0
2158.0,94,61.0,1,20873.74,1,0,7.0,1.6,1
2159.0,278,58.0,3,22209.77,0,1,1.0,4.2,0
2160.0,336,31.0,0,22537.85,1,0,10.0,1.5,0
2161.0,249,44.0,1,5363.99,0,3,2.0,3.0,2
2162.0,13,37.0,5,3111.98,1,3,9.0,4.6,2
2163.0,169,21.0,2,20782.98,1,3,8.0,2.8,0
2164.0,196,44.0,4,11170.66,1,1,8.0,3.5,0
2165.0,234,26.0,3,18415.87,0,3,9.0,3.8,2
2166.0,25,41.0,0,20623.88,1,2,10.0,4.2,2
2167.0,222,52.0,3,14628.22,1,3,2.0,4.2,0
2168.0,249,39.0,5,3919.69,1,0,5.0,4.5,1
2169.0,201,56.0,5,22803.82,0,3,8.0,1.9,0
2170.0,31,63.0,4,6681.47,1,0,6.0,4.3,1
2171.0,230,40.0,4,4180.85,1,3,5.0,2.7,0
2172.0,318,20.0,1,4904.43,1,1,1.0,2.1,1
2173.0,87,19.0,1,5535.77,1,0,3.0,1.8,2
2174.0,322,26.0,5,21223.77,0,3,3.0,4.0,2
2175.0,284,63.0,3,5824.08,0,2,10.0,2.3,2
2176.0,111,53.0,0,16013.85,1,0,5.0,1.2,0
2177.0,176,50.0,5,13161.15,1,2,7.0,2.3,2
2178.0,173,30.0,3,7576.49,1,0,10.0,1.8,2
2179.0,232,48.0,0,21591.13,1,3,1.0,2.3,2
2180.0,234,27.0,1,22997.11,1,1,7.0,1.7,2
2181.0,116,40.0,4,1041.91,1,2,5.0,2.4,0
2182.0,179,35.0,3,11241.51,0,0,1.0,4.0,0
2183.0,55,33.0,1,4917.87,0,0,1.0,1.8,0
2184.0,27,29.0,2,14066.53,1,3,7.0,4.9,0
2185.0,59,55.0,3,23678.02,1,0,3.0,2.3,1
2186.0,294,25.0,3,19291.06,0,0,1.0,3.8,0
2187.0,95,31.0,3,4538.69,1,3,6.0,1.9,0
2188.0,328,34.0,4,19545.31,0,2,3.0,2.2,0
2189.0,261,31.0,4,16384.38,0,3,2.0,3.4,2
2190.0,314,27.0,0,6873.75,1,3,3.0,4.5,2
2191.0,136,38.0,5,6712.13,0,0,1.0,4.9,0
2192.0,21,52.0,4,723.25,0,1,3.0,4.3,2
2193.0,17,53.0,1,15097.97,0,1,3.0,4.6,0
2194.0,178,30.0,2,8306.5,1,3,9.0,1.4,0
2195.0,21,46.0,1,23400.37,0,3,4.0,4.2,0
2196.0,291,58.0,2,20983.8,1,3,2.0,2.0,1
2197.0,218,32.0,3,7391.07,0,2,3.0,4.7,2
2198.0,258,35.0,4,19324.81,1,3,8.0,1.1,0
2199.0,139,31.0,2,1749.08,0,0,6.0,2.6,0
2200.0,309,62.0,1,6728.29,1,0,1.0,2.2,0
2201.0,171,57.0,5,12477.15,0,1,7.0,3.9,0
2202.0,360,57.0,3,10669.15,1,0,3.0,4.9,0
2203.0,191,65.0,4,811.57,0,2,5.0,1.2,1
2204.0,291,26.0,2,19724.32,0,2,3.0,3.6,1
2205.0,61,20.0,4,10887.97,1,1,3.0,2.7,1
2206.0,83,23.0,3,24811.36,0,0,10.0,4.8,2
2207.0,66,48.0,2,16705.84,0,0,1.0,1.0,1
2208.0,361,35.0,5,19922.13,0,3,10.0,4.6,1
2209.0,62,50.0,0,14161.59,1,0,2.0,4.0,1
